"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20260801","과천선","인덕원","15809","15620","20260804",""
"20260801","과천선","평촌","9848","9479","20260804",""
"20260801","과천선","범계","21729","21381","20260804",""
"20260801","분당선","선릉","5345","7921","20260804",""
"20260801","분당선","한티","14842","13991","20260804",""
"20260801","분당선","도곡","4407","4258","20260804",""
"20260801","분당선","구룡","1856","1704","20260804",""
"20260801","분당선","개포동","2491","2475","20260804",""
"20260801","분당선","대모산입구","3568","3455","20260804",""
"20260801","분당선","수서","12853","13922","20260804",""
"20260801","분당선","복정","4","0","20260804",""
"20260801","분당선","수원","7860","8082","20260804",""
"20260801","분당선","서울숲","9253","9792","20260804",""
"20260801","분당선","압구정로데오","16516","17873","20260804",""
"20260801","분당선","강남구청","5046","5911","20260804",""
"20260801","분당선","선정릉","3262","3359","20260804",""
"20260801","분당선","가천대","5154","5015","20260804",""
"20260801","분당선","태평","10225","9336","20260804",""
"20260801","분당선","모란","14984","15561","20260804",""
"20260801","분당선","야탑","17393","18398","20260804",""
"20260801","분당선","서현","17168","17575","20260804",""
"20260801","분당선","수내","7375","6915","20260804",""
"20260801","분당선","정자","10601","10514","20260804",""
"20260801","분당선","미금","10059","10203","20260804",""
"20260801","분당선","오리","7034","6263","20260804",""
"20260801","분당선","이매","3747","3666","20260804",""
"20260801","분당선","보정","1461","1354","20260804",""
"20260801","분당선","죽전","9219","10675","20260804",""
"20260801","분당선","구성","5074","5213","20260804",""
"20260801","분당선","신갈","2784","2793","20260804",""
"20260801","분당선","기흥","7217","6542","20260804",""
"20260801","분당선","상갈","3705","3568","20260804",""
"20260801","분당선","청명","2965","2842","20260804",""
"20260801","분당선","영통","6652","6560","20260804",""
"20260801","분당선","망포","9529","8636","20260804",""
"20260801","분당선","매탄권선","3598","3282","20260804",""
"20260801","분당선","수원시청","11302","12674","20260804",""
"20260801","분당선","매교","3133","3224","20260804",""
"20260801","서해선","김포공항","2970","4789","20260804",""
"20260801","서해선","원종","4396","4108","20260804",""
"20260801","서해선","부천종합운동장","1777","1539","20260804",""
"20260801","수인선","고색","3172","3264","20260804",""
"20260801","수인선","오목천","3071","2353","20260804",""
"20260801","수인선","어천","1451","1192","20260804",""
"20260801","수인선","야목","578","490","20260804",""
"20260801","수인선","사리","3543","2978","20260804",""
"20260801","수인선","달월","73","78","20260804",""
"20260801","수인선","월곶","2455","2337","20260804",""
"20260801","수인선","소래포구","4103","4171","20260804",""
"20260801","수인선","인천논현","4141","4259","20260804",""
"20260801","수인선","호구포","2588","2376","20260804",""
"20260801","수인선","남동인더스파크","807","789","20260804",""
"20260801","수인선","원인재","3359","3565","20260804",""
"20260801","수인선","연수","3760","3735","20260804",""
"20260801","수인선","송도","1858","1741","20260804",""
"20260801","수인선","인하대","4379","3921","20260804",""
"20260801","수인선","숭의","3031","2734","20260804",""
"20260801","수인선","신포","1398","1479","20260804",""
"20260801","수인선","인천","1364","1933","20260804",""
"20260801","신림선","샛강","1149","1544","20260804",""
"20260801","신림선","대방","2763","1928","20260804",""
"20260801","신림선","서울지방병무청","2179","2475","20260804",""
"20260801","신림선","보라매","3066","2795","20260804",""
"20260801","신림선","보라매공원","1429","1493","20260804",""
"20260801","신림선","보라매병원","3441","3415","20260804",""
"20260801","신림선","당곡","3739","3452","20260804",""
"20260801","신림선","신림","2107","2478","20260804",""
"20260801","신림선","서원","2892","2486","20260804",""
"20260801","신림선","서울대벤처타운","8280","7221","20260804",""
"20260801","신림선","관악산(서울대)","4694","4722","20260804",""
"20260801","안산선","산본","13487","13766","20260804",""
"20260801","안산선","대야미","4081","3509","20260804",""
"20260801","안산선","반월","3308","3120","20260804",""
"20260801","안산선","상록수","10734","10728","20260804",""
"20260801","안산선","한대앞","6774","6710","20260804",""
"20260801","안산선","중앙","15446","16149","20260804",""
"20260801","안산선","고잔","5680","5552","20260804",""
"20260801","안산선","초지","3288","2975","20260804",""
"20260801","안산선","안산","11198","12517","20260804",""
"20260801","안산선","신길온천","1718","1540","20260804",""
"20260801","안산선","정왕","7655","7711","20260804",""
"20260801","안산선","오이도","7128","7472","20260804",""
"20260801","안산선","수리산","2858","2369","20260804",""
"20260801","우이신설선","북한산우이","3439","3707","20260804",""
"20260801","우이신설선","솔밭공원","2002","1862","20260804",""
"20260801","우이신설선","4.19민주묘지","2555","2230","20260804",""
"20260801","우이신설선","가오리","3375","3164","20260804",""
"20260801","우이신설선","화계","2668","2458","20260804",""
"20260801","우이신설선","삼양","1945","2051","20260804",""
"20260801","우이신설선","삼양사거리","2222","2080","20260804",""
"20260801","5호선","길동","7335","7156","20260804",""
"20260801","3호선","약수","9337","8623","20260804",""
"20260802","9호선","동작(현충원)","1199","1077","20260805",""
"20260802","9호선","흑석(중앙대입구)","4058","4158","20260805",""
"20260802","9호선","노들","2960","2589","20260805",""
"20260802","9호선","노량진","16068","16288","20260805",""
"20260802","9호선","샛강","2274","2130","20260805",""
"20260802","9호선","여의도","12204","11415","20260805",""
"20260802","9호선","국회의사당","6309","5857","20260805",""
"20260802","9호선","당산","9692","9828","20260805",""
"20260802","9호선","선유도","3440","3373","20260805",""
"20260802","9호선","신목동","2072","1936","20260805",""
"20260802","9호선","염창","9702","9407","20260805",""
"20260802","9호선","등촌","6064","6223","20260805",""
"20260802","9호선","증미","2940","2946","20260805",""
"20260802","9호선","가양","11154","11189","20260805",""
"20260802","9호선","양천향교","4448","4831","20260805",""
"20260802","9호선","마곡나루(서울식물원)","8935","8972","20260805",""
"20260802","9호선","신방화","3942","3829","20260805",""
"20260802","9호선","공항시장","1745","1865","20260805",""
"20260802","9호선","김포공항","5326","10141","20260805",""
"20260802","9호선","개화","1162","1053","20260805",""
"20260802","8호선","남위례","3600","3563","20260805",""
"20260802","8호선","모란","3007","2473","20260805",""
"20260802","8호선","수진","3830","3459","20260805",""
"20260802","8호선","신흥","3523","3833","20260805",""
"20260802","8호선","단대오거리","5774","5794","20260805",""
"20260802","8호선","남한산성입구(성남법원.검찰청)","6001","5340","20260805",""
"20260802","8호선","산성","2909","3140","20260805",""
"20260802","8호선","복정","4727","4300","20260805",""
"20260802","8호선","장지","10554","10045","20260805",""
"20260802","8호선","문정","5930","6227","20260805",""
"20260802","8호선","가락시장","3271","4273","20260805",""
"20260802","8호선","송파","4984","5107","20260805",""
"20260802","8호선","석촌","5188","6257","20260805",""
"20260802","9호선","신반포","2715","2743","20260805",""
"20260802","9호선","고속터미널","14028","19678","20260805",""
"20260802","9호선","사평","2109","2283","20260805",""
"20260802","9호선","신논현","17562","17512","20260805",""
"20260802","9호선2~3단계","언주","4313","4363","20260805",""
"20260802","9호선2~3단계","선정릉","3405","3675","20260805",""
"20260802","9호선2~3단계","삼성중앙","2485","2633","20260805",""
"20260802","9호선2~3단계","봉은사","16112","18082","20260805",""
"20260802","9호선2~3단계","종합운동장","4661","4138","20260805",""
"20260802","9호선2~3단계","삼전","4482","4465","20260805",""
"20260802","9호선2~3단계","석촌고분","4138","4246","20260805",""
"20260802","9호선2~3단계","석촌","5789","5242","20260805",""
"20260802","9호선2~3단계","송파나루","3841","4219","20260805",""
"20260802","9호선2~3단계","한성백제","2247","1979","20260805",""
"20260802","9호선2~3단계","올림픽공원(한국체대)","13943","13352","20260805",""
"20260802","9호선2~3단계","둔촌오륜","2423","2450","20260805",""
"20260802","9호선2~3단계","중앙보훈병원","5077","4771","20260805",""
"20260802","경강선","판교","3581","3097","20260805",""
"20260802","경강선","이매","733","595","20260805",""
"20260802","경강선","삼동","1084","1033","20260805",""
"20260802","경강선","경기광주","4294","4314","20260805",""
"20260802","경강선","초월","1966","1932","20260805",""
"20260802","경강선","곤지암","1514","1661","20260805",""
"20260802","경강선","신둔도예촌","974","896","20260805",""
"20260802","경강선","이천","2447","2638","20260805",""
"20260802","경강선","부발","1642","2068","20260805",""
"20260802","경강선","세종대왕릉","302","305","20260805",""
"20260802","경강선","여주","2716","2540","20260805",""
"20260802","경강선","성남","901","795","20260805",""
"20260802","경부선","서울역","11597","3415","20260805",""
"20260802","경부선","남영","5907","6163","20260805",""
"20260802","경부선","용산","53915","50044","20260805",""
"20260802","경부선","노량진","5913","5735","20260805",""
"20260802","경부선","대방","5131","5870","20260805",""
"20260802","경부선","영등포","35630","34600","20260805",""
"20260802","경부선","신도림","1940","2429","20260805",""
"20260802","경부선","신길","4596","4304","20260805",""
"20260802","경부선","구로","10183","10738","20260805",""
"20260802","경부선","가산디지털단지","4529","5849","20260805",""
"20260802","경부선","금천구청","4982","5157","20260805",""
"20260802","경부선","석수","4126","3898","20260805",""
"20260802","경부선","관악","4372","4297","20260805",""
"20260802","경부선","안양","12701","12284","20260805",""
"20260802","경부선","명학","2783","2725","20260805",""
"20260802","경부선","금정","15031","15121","20260805",""
"20260802","경부선","군포","2538","2362","20260805",""
"20260802","경부선","의왕","3892","3886","20260805",""
"20260802","경부선","성균관대","8226","8283","20260805",""
